0.08,9,0,0,0,-66
0.16,9.264395,0,10,0,-68
0.24,9.163903,0,20,0,-55
0.32,8.790648,0,30,10,-64
0.4,9.360102,0,50,45,-59
0.48,8.627946,0,60,50,-63
0.56,10.307596,0,70,50,-64
0.64,8.623161,0,80,35,-64
0.72,7.599101,0,90,60,-54
0.8,10.786129,0,100,70,-59
0.88,10.786129,0,110,70,-55
0.96,9.766854,0,120,70,-52
1.04,8.403036,0,130,70,-55
1.12,8.417392,0,140,65,-72
1.2,9.929555,0,150,50,-60
1.28,9.072982,0,160,45,-54
1.36,8.886353,0,170,50,-63
1.44,10.116183,0,180,35,-60
1.52,8.666228,0,200,0,-55
1.6,8.738009,0,210,0,-75
1.68,9.001202,0,220,20,-62
1.76,8.54181,0,230,50,-61
1.84,9.345745,0,240,50,-58
1.92,8.8385,0,250,15,-55
2,8.919851,0,,,
2.08,8.991631,0,,,
2.16,8.675799,0,,,
2.24,8.986846,0,,,
2.32,8.656658,0,,,
2.4,9.541944,0,,,
2.48,9.135191,0,,,
2.56,9.374457,0,,,
2.64,9.029914,0,,,
2.72,8.924637,0,,,
2.8,9.168689,0,,,
2.88,9.168689,0,,,
2.96,8.565737,0,,,
3.04,9.345745,0,,,
3.12,8.876783,0,,,
3.2,9.283536,0,,,
3.28,8.929422,0,,,
3.36,9.364886,0,,,
3.44,9.331389,0,,,
3.52,8.90071,0,,,
3.6,9.049055,0,,,
3.68,8.575308,0,,,
3.76,9.293107,0,,,
3.84,8.886353,0,,,
3.92,9.302677,0,,,
4,9.072982,0,,,
4.08,9.336175,0,,,
4.16,9.130405,0,,,
4.24,8.876783,0,,,
4.32,9.178259,0,,,
4.4,8.589664,0,,,
4.48,9.206971,0,,,
4.56,8.632731,0,,,
4.64,9.369672,0,,,
4.72,9.130405,0,,,
4.8,9.159118,0,,,
4.88,9.159118,0,,,
4.96,9.058625,0,,,
5.04,9.053841,0,,,
5.12,9.130405,0,,,
5.2,8.733223,0,,,
5.28,9.149548,0,,,
5.36,8.742794,0,,,
5.44,9.11605,0,,,
5.52,8.824145,0,,,
5.6,9.250039,0,,,
5.68,8.915066,0,,,
5.76,9.1974,0,,,
5.84,9.082553,0,,,
5.92,9.264395,0,,,
6,9.240468,0,,,
6.08,8.991631,0,,,
6.16,9.12562,0,,,
6.24,8.953348,0,,,
6.32,9.183044,0,,,
6.4,8.675799,0,,,
6.48,9.369672,0,,,
6.56,8.8385,0,,,
6.64,9.398384,0,,,
6.72,9.221327,0,,,
6.8,9.293107,0,,,
6.88,9.293107,0,,,
6.96,9.226112,0,,,
7.04,9.096909,0,,,
7.12,9.422311,0,,,
7.2,9.130405,0,,,
7.28,9.206971,0,,,
7.36,9.144761,0,,,
7.44,9.250039,0,,,
7.52,9.398384,0,,,
7.6,9.221327,0,,,
7.68,9.297892,0,,,
7.76,9.40317,0,,,
7.84,9.106479,0,,,
7.92,9.120835,0,,,
8,9.183044,0,,,
8.08,9.345745,0,,,
8.16,9.293107,0,,,
8.24,9.230898,0,,,
8.32,9.178259,0,,,
8.4,9.259609,0,,,
8.48,9.135191,0,,,
8.56,9.216541,0,,,
8.64,9.159118,0,,,
8.72,9.183044,0,,,
8.8,9.039484,0,,,
8.88,9.039484,0,,,
8.96,9.355316,0,,,
9.04,9.221327,0,,,
9.12,9.240468,0,,,
9.2,9.135191,0,,,
9.28,9.250039,0,,,
9.36,9.178259,0,,,
9.44,9.144761,0,,,
9.52,9.226112,0,,,
9.6,9.12562,0,,,
9.68,9.321819,0,,,
9.76,9.025128,0,,,
9.84,9.264395,0,,,
9.92,9.049055,0,,,
10,9.053841,0,,,
10.08,9.326604,0,,,
10.16,9.092123,0,,,
10.24,9.379243,0,,,
10.32,9.216541,0,,,
10.4,9.139977,0,,,
10.48,9.235683,0,,,
10.56,9.178259,0,,,
10.64,9.312248,0,,,
10.72,9.068196,0,,,
10.8,9.240468,0,,,
10.88,9.240468,0,,,
10.96,9.163903,0,,,
11.04,9.250039,0,,,
11.12,9.183044,0,,,
11.2,9.355316,0,,,
11.28,9.173473,0,,,
11.36,9.18783,0,,,
11.44,9.245254,0,,,
11.52,9.27875,0,,,
11.6,9.350531,0,,,
11.68,9.154332,0,,,
11.76,9.283536,0,,,
11.84,9.068196,0,,,
11.92,9.245254,0,,,
12,9.120835,0,,,
12.08,9.302677,0,,,
12.16,9.163903,0,,,
12.24,9.163903,0,,,
12.32,9.183044,0,,,
12.4,9.250039,0,,,
12.48,9.135191,0,,,
12.56,9.159118,0,,,
12.64,9.250039,0,,,
12.72,9.106479,0,,,
12.8,9.230898,0,,,
12.88,9.230898,0,,,
12.96,9.053841,0,,,
13.04,9.331389,0,,,
13.12,9.101694,0,,,
13.2,9.020343,0,,,
13.28,9.331389,0,,,
13.36,9.11605,0,,,
13.44,9.259609,0,,,
13.52,9.26918,0,,,
13.6,9.139977,0,,,
13.68,9.264395,0,,,
13.76,9.173473,0,,,
13.84,9.230898,0,,,
13.92,9.18783,0,,,
14,9.12562,0,,,
14.08,9.154332,0,,,
14.16,9.206971,0,,,
14.24,9.192615,0,,,
14.32,9.288321,0,,,
14.4,9.159118,0,,,
14.48,9.254825,0,,,
14.56,9.192615,0,,,
14.64,9.087337,0,,,
14.72,9.293107,0,,,
14.8,9.068196,0,,,
14.88,9.068196,0,,,
14.96,9.264395,0,,,
15.04,9.154332,0,,,
15.12,9.106479,0,,,
15.2,9.293107,0,,,
15.28,9.11605,0,,,
15.36,9.18783,0,,,
15.44,9.240468,0,,,
15.52,9.183044,0,,,
15.6,9.135191,0,,,
15.68,9.259609,0,,,
15.76,9.12562,0,,,
15.84,9.317034,0,,,
15.92,9.192615,0,,,
16,9.092123,0,,,
16.08,9.288321,0,,,
16.16,9.173473,0,,,
16.24,9.053841,0,,,
16.32,9.183044,0,,,
16.4,9.173473,0,,,
16.48,9.049055,0,,,
16.56,9.211756,0,,,
16.64,9.149548,0,,,
16.72,9.173473,0,,,
16.8,9.178259,0,,,
16.88,9.178259,0,,,
16.96,9.235683,0,,,
17.04,9.082553,0,,,
17.12,9.240468,0,,,
17.2,9.18783,0,,,
17.28,9.216541,0,,,
17.36,9.216541,0,,,
17.44,9.250039,0,,,
17.52,9.18783,0,,,
17.6,9.221327,0,,,
17.68,9.226112,0,,,
17.76,9.1974,0,,,
17.84,9.250039,0,,,
17.92,9.163903,0,,,
18,9.149548,0,,,
18.08,9.135191,0,,,
18.16,9.317034,0,,,
18.24,9.063412,0,,,
18.32,9.254825,0,,,
18.4,9.183044,0,,,
18.48,9.178259,0,,,
18.56,9.245254,0,,,
18.64,9.149548,0,,,
18.72,9.192615,0,,,
18.8,9.130405,0,,,
18.88,9.130405,0,,,
18.96,9.178259,0,,,
19.04,9.139977,0,,,
19.12,9.178259,0,,,
19.2,9.163903,0,,,
19.28,9.273966,0,,,
19.36,9.139977,0,,,
19.44,9.235683,0,,,
19.52,9.226112,0,,,
19.6,9.211756,0,,,
19.68,9.192615,0,,,
19.76,9.250039,0,,,
19.84,9.235683,0,,,
19.92,9.173473,0,,,
20,9.283536,0,,,
20.08,9.139977,0,,,
20.16,9.245254,0,,,
20.24,9.1974,0,,,
20.32,9.202186,0,,,
20.4,9.273966,0,,,
20.48,9.144761,0,,,
20.56,9.18783,0,,,
20.64,9.226112,0,,,
20.72,9.082553,0,,,
20.8,9.321819,0,,,
20.88,9.321819,0,,,
20.96,9.178259,0,,,
21.04,9.106479,0,,,
21.12,9.273966,0,,,
21.2,9.163903,0,,,
21.28,9.206971,0,,,
21.36,9.144761,0,,,
21.44,9.235683,0,,,
21.52,9.178259,0,,,
21.6,9.063412,0,,,
21.68,9.202186,0,,,
21.76,9.192615,0,,,
21.84,9.082553,0,,,
21.92,9.254825,0,,,
22,9.192615,0,,,
22.08,9.106479,0,,,
22.16,9.326604,0,,,
22.24,9.173473,0,,,
22.32,9.058625,0,,,
22.4,9.183044,0,,,
22.48,9.173473,0,,,
22.56,9.135191,0,,,
22.64,9.26918,0,,,
22.72,9.192615,0,,,
22.8,9.149548,0,,,
22.88,9.149548,0,,,
22.96,9.312248,0,,,
23.04,9.111264,0,,,
23.12,9.130405,0,,,
23.2,9.245254,0,,,
23.28,9.092123,0,,,
23.36,9.283536,0,,,
23.44,9.183044,0,,,
23.52,9.063412,0,,,
23.6,9.302677,0,,,
23.68,9.235683,0,,,
23.76,9.11605,0,,,
23.84,9.240468,0,,,
23.92,9.159118,0,,,
24,9.111264,0,,,
24.08,9.273966,0,,,
24.16,9.087337,0,,,
24.24,9.154332,0,,,
24.32,9.240468,0,,,
24.4,9.096909,0,,,
24.48,9.202186,0,,,
24.56,9.1974,0,,,
24.64,9.221327,0,,,
24.72,9.18783,0,,,
24.8,9.154332,0,,,
24.88,9.154332,0,,,
24.96,9.240468,0,,,
25.04,9.216541,0,,,
25.12,9.144761,0,,,
25.2,9.259609,0,,,
25.28,9.18783,0,,,
25.36,9.063412,0,,,
25.44,9.273966,0,,,
25.52,9.1974,0,,,
25.6,9.096909,0,,,
25.68,9.259609,0,,,
25.76,9.130405,0,,,
25.84,9.211756,0,,,
25.92,9.27875,0,,,
26,9.096909,0,,,
26.08,9.216541,0,,,
26.16,9.154332,0,,,
26.24,9.18783,0,,,
26.32,9.178259,0,,,
26.4,9.159118,0,,,
26.48,9.163903,0,,,
26.56,9.087337,0,,,
26.64,9.149548,0,,,
26.72,9.192615,0,,,
26.8,9.130405,0,,,
26.88,9.130405,0,,,
26.96,8.967705,0,,,
27.04,8.862428,0,,,
27.12,8.675799,0,,,
27.2,9.63765,0,,,
27.28,10.441586,0,,,
27.36,9.800351,0,,,
27.44,9.139977,0,,,
27.52,8.517884,0,,,
27.6,8.484386,0,,,
27.68,8.513098,0,,,
27.76,8.096775,0,,,
27.84,7.967571,0,,,
27.92,7.37419,0,,,
28,6.211356,0,,,
28.08,5.795033,0,,,
28.16,5.235149,0,,,
28.24,4.464711,0,,,
28.32,4.589129,0,,,
28.4,5.144228,0,,,
28.48,6.536758,0,,,
28.56,6.216141,0,,,
28.64,2.962118,0,,,
28.72,2.411805,0,,,
28.8,4.579559,0,,,
28.88,4.579559,0,,,
28.96,5.608405,0,,,
29.04,5.905095,0,,,
29.12,5.967304,0,,,
29.2,5.594049,0,,,
29.28,5.321285,0,,,
29.36,5.316499,0,,,
29.44,4.450355,0,,,
29.52,4.507779,0,,,
29.6,4.828396,0,,,
29.68,4.124953,0,,,
29.76,4.402502,0,,,
29.84,4.952814,0,,,
29.92,7.101427,0,,,
30,8.843287,0,,,
30.08,7.670881,0,,,
30.16,5.55098,0,,,
30.24,4.37379,0,,,
30.32,5.455274,0,,,
30.4,6.464978,0,,,
30.48,5.943377,0,,,
30.56,4.325936,0,,,
30.64,3.172673,0,,,
30.72,4.426428,0,,,
30.8,5.015024,0,,,
30.88,5.015024,0,,,
30.96,3.947896,10,,,
31.04,4.30201,10,,,
31.12,5.412206,10,,,
31.2,6.627679,10,,,
31.28,8.048922,10,,,
31.36,7.57996,10,,,
31.44,5.39785,10,,,
31.52,4.613056,10,,,
31.6,6.388412,10,,,
31.68,6.249638,10,,,
31.76,4.574774,10,,,
31.84,4.081885,10,,,
31.92,3.569855,10,,,
32,3.699059,10,,,
32.08,3.732556,10,,,
32.16,4.110597,10,,,
32.24,4.010105,10,,,
32.32,4.948029,10,,,
32.4,8.627946,10,,,
32.48,8.924637,10,,,
32.56,6.402769,10,,,
32.64,3.876116,10,,,
32.72,3.617708,10,,,
32.8,5.493556,10,,,
32.88,5.493556,10,,,
32.96,6.000802,10,,,
33.04,5.756749,10,,,
33.12,4.464711,10,,,
33.2,3.87133,10,,,
33.28,5.082018,10,,,
33.36,4.82361,10,,,
33.44,4.029246,10,,,
33.52,4.66091,10,,,
33.6,5.163369,10,,,
33.68,5.527054,10,,,
33.76,7.412473,10,,,
33.84,9.053841,10,,,
33.92,7.235415,10,,,
34,4.914532,10,,,
34.08,5.172939,10,,,
34.16,5.799818,10,,,
34.24,5.292572,10,,,
34.32,4.804469,10,,,
34.4,4.220659,10,,,
34.48,3.703844,10,,,
34.56,4.029246,10,,,
34.64,4.550847,10,,,
34.72,4.608271,10,,,
34.8,4.81404,10,,,
34.88,4.81404,10,,,
34.96,5.4792,10,,,
35.04,7.503394,10,,,
35.12,8.383895,10,,,
35.2,6.230497,10,,,
35.28,4.249372,10,,,
35.36,4.962385,10,,,
35.44,6.302277,10,,,
35.52,6.058225,10,,,
35.6,5.230363,10,,,
35.68,3.967037,10,,,
35.76,3.373656,10,,,
35.84,4.531706,10,,,
35.92,4.541276,10,,,
36,3.94311,10,,,
36.08,4.971956,10,,,
36.16,6.06301,10,,,
36.24,7.130138,10,,,
36.32,7.460326,10,,,
36.4,7.283269,10,,,
36.48,6.321418,10,,,
36.56,5.010238,10,,,
36.64,5.55098,10,,,
36.72,5.90031,10,,,
36.8,5.498342,10,,,
36.88,5.498342,10,,,
36.96,4.818825,10,,,
37.04,4.220659,10,,,
37.12,4.14888,10,,,
37.2,4.67048,10,,,
37.28,4.88582,10,,,
37.36,4.254157,10,,,
37.44,4.837966,10,,,
37.52,6.49369,10,,,
37.6,8.048922,10,,,
37.68,7.87665,10,,,
37.76,5.498342,10,,,
37.84,4.043602,10,,,
37.92,4.775757,10,,,
38,5.641902,10,,,
38.08,5.780676,10,,,
38.16,5.694541,10,,,
38.24,4.861893,10,,,
38.32,3.885686,10,,,
38.4,4.536491,10,,,
38.48,4.412073,10,,,
38.56,3.87133,10,,,
38.64,4.536491,10,,,
38.72,5.273431,10,,,
38.8,7.130138,10,,,
38.88,7.130138,10,,,
38.96,8.149413,10,,,
39.04,7.063144,10,,,
39.12,5.680184,10,,,
39.2,4.986311,10,,,
39.28,5.144228,10,,,
39.36,5.555766,10,,,
39.44,5.718467,10,,,
39.52,4.82361,10,,,
39.6,3.995749,10,,,
39.68,4.268513,10,,,
39.76,4.641768,10,,,
39.84,4.421643,10,,,
39.92,4.407287,10,,,
40,5.62276,10,,,
40.08,7.211489,10,,,
40.16,7.80487,10,,,
40.24,7.288054,10,,,
40.32,6.335774,10,,,
40.4,5.273431,10,,,
40.48,5.62276,10,,,
40.56,5.890738,10,,,
40.64,5.058092,10,,,
40.72,4.412073,10,,,
40.8,3.94311,10,,,
40.88,3.94311,10,,,
40.96,3.86176,10,,,
41.04,4.325936,10,,,
41.12,4.459926,10,,,
41.2,4.15845,10,,,
41.28,4.675265,10,,,
41.36,6.488904,10,,,
41.44,8.455674,10,,,
41.52,8.498743,10,,,
41.6,6.57504,10,,,
41.68,4.531706,10,,,
41.76,5.072447,10,,,
41.84,5.986445,10,,,
41.92,5.823744,10,,,
42,5.283002,10,,,
42.08,3.751697,10,,,
42.16,3.464577,10,,,
42.24,4.732689,10,,,
42.32,4.665695,10,,,
42.4,4.096241,10,,,
42.48,4.081885,10,,,
42.56,5.39785,10,,,
42.64,8.871998,10,,,
42.72,9.613724,10,,,
42.8,6.699459,10,,,
42.88,6.699459,10,,,
42.96,4.412073,35,,,
43.04,4.459926,35,,,
43.12,5.512698,35,,,
43.2,5.866812,35,,,
43.28,5.235149,35,,,
43.36,3.962252,35,,,
43.44,3.569855,35,,,
43.52,4.306795,35,,,
43.6,4.431214,35,,,
43.68,3.928754,35,,,
43.76,4.129738,35,,,
43.84,5.345211,35,,,
43.92,7.642169,35,,,
44,9.431881,35,,,
44.08,7.824011,35,,,
44.16,4.474282,35,,,
44.24,4.995883,35,,,
44.32,7.211489,35,,,
44.4,6.393198,35,,,
44.48,4.493423,35,,,
44.56,3.191814,35,,,
44.64,3.885686,35,,,
44.72,4.74226,35,,,
44.8,4.129738,35,,,
44.88,4.129738,35,,,
44.96,4.263727,35,,,
45.04,4.981526,35,,,
45.12,5.503127,35,,,
45.2,7.833581,35,,,
45.28,9.766854,35,,,
45.36,7.029646,35,,,
45.44,4.541276,35,,,
45.52,5.39785,35,,,
45.6,6.197,35,,,
45.68,5.795033,35,,,
45.76,4.81404,35,,,
45.84,3.57464,35,,,
45.92,3.957466,35,,,
46,4.407287,35,,,
46.08,3.689488,35,,,
46.16,3.804336,35,,,
46.24,4.914532,35,,,
46.32,6.972223,35,,,
46.4,8.436533,35,,,
46.48,9.173473,35,,,
46.56,6.206571,35,,,
46.64,3.392797,35,,,
46.72,5.273431,35,,,
46.8,6.464978,35,,,
46.88,6.464978,35,,,
46.96,5.689754,35,,,
47.04,4.191947,35,,,
47.12,3.048254,35,,,
47.2,3.593781,35,,,
47.28,4.617842,35,,,
47.36,4.105812,35,,,
47.44,3.928754,35,,,
47.52,5.340426,35,,,
47.6,7.919717,35,,,
47.68,9.41274,35,,,
47.76,7.512965,35,,,
47.84,4.469496,35,,,
47.92,4.718333,35,,,
48,5.914666,35,,,
48.08,5.278216,35,,,
48.16,4.364219,35,,,
48.24,3.512431,35,,,
48.32,3.684702,35,,,
48.4,3.837833,35,,,
48.48,3.919184,35,,,
48.56,4.268513,35,,,
48.64,4.689621,35,,,
48.72,6.067796,35,,,
48.8,8.16377,35,,,
48.88,8.16377,35,,,
48.96,8.637517,35,,,
49.04,6.723386,35,,,
49.12,4.751831,35,,,
49.2,4.560418,35,,,
49.28,5.579692,35,,,
49.36,6.029513,35,,,
49.44,4.981526,35,,,
49.52,3.378442,35,,,
49.6,3.660776,35,,,
49.68,4.914532,35,,,
49.76,4.560418,35,,,
49.84,4.201518,35,,,
49.92,4.593915,35,,,
50,4.904961,35,,,
50.08,7.981927,35,,,
50.16,9.752499,35,,,
50.24,7.163636,35,,,
50.32,4.703978,35,,,
50.4,5.340426,35,,,
50.48,6.096508,35,,,
50.56,4.924102,35,,,
50.64,4.287654,35,,,
50.72,3.694273,35,,,
50.8,3.498075,35,,,
50.88,3.498075,35,,,
50.96,4.172806,35,,,
51.04,4.172806,35,,,
51.12,4.168021,35,,,
51.2,5.244719,35,,,
51.28,6.63725,35,,,
51.36,8.249906,35,,,
51.44,8.876783,35,,,
51.52,7.216274,35,,,
51.6,5.015024,35,,,
51.68,4.933673,35,,,
51.76,6.091722,35,,,
51.84,5.795033,35,,,
51.92,4.206303,35,,,
52,3.182243,35,,,
52.08,4.024461,35,,,
52.16,4.962385,35,,,
52.24,4.412073,35,,,
52.32,4.340292,35,,,
52.4,5.163369,35,,,
52.48,7.0775,35,,,
52.56,7.857509,35,,,
52.64,7.809655,35,,,
52.72,6.833448,35,,,
52.8,5.134657,35,,,
52.88,5.134657,35,,,
52.96,5.527054,35,,,
53.04,5.62276,35,,,
53.12,5.421777,35,,,
53.2,4.574774,35,,,
53.28,3.392797,35,,,
53.36,3.919184,35,,,
53.44,4.110597,35,,,
53.52,3.86176,35,,,
53.6,4.024461,35,,,
53.68,4.928888,35,,,
53.76,7.326337,35,,,
53.84,8.60402,35,,,
53.92,7.020076,35,,,
54,5.39785,35,,,
54.08,5.560551,35,,,
54.16,5.852456,35,,,
54.24,5.866812,35,,,
54.32,5.321285,35,,,
54.4,3.86176,35,,,
54.48,3.923969,35,,,
54.56,4.622627,35,,,
54.64,4.067529,35,,,
54.72,4.206303,35,,,
54.8,4.536491,35,,,
54.88,4.536491,35,,,
54.96,5.03895,45,,,
55.04,7.809655,45,,,
55.12,10.006122,45,,,
55.2,7.685237,45,,,
55.28,3.986178,45,,,
55.36,4.115382,45,,,
55.44,6.531973,45,,,
55.52,5.914666,45,,,
55.6,4.172806,45,,,
55.68,3.42151,45,,,
55.76,3.354515,45,,,
55.84,4.168021,45,,,
55.92,4.00532,45,,,
56,4.081885,45,,,
56.08,5.172939,45,,,
56.16,7.244987,45,,,
56.24,9.029914,45,,,
56.32,8.345612,45,,,
56.4,6.484119,45,,,
56.48,5.641902,45,,,
56.56,5.349997,45,,,
56.64,5.684969,45,,,
56.72,5.02938,45,,,
56.8,3.512431,45,,,
56.88,3.512431,45,,,
56.96,3.483719,45,,,
57.04,4.072314,45,,,
57.12,4.225445,45,,,
57.2,4.354649,45,,,
57.28,4.881034,45,,,
57.36,5.675399,45,,,
57.44,7.857509,45,,,
57.52,9.087337,45,,,
57.6,7.479468,45,,,
57.68,5.565336,45,,,
57.76,5.809388,45,,,
57.84,6.010372,45,,,
57.92,5.359567,45,,,
58,4.316366,45,,,
58.08,3.938325,45,,,
58.16,4.15845,45,,,
58.24,3.837833,45,,,
58.32,4.14888,45,,,
58.4,4.043602,45,,,
58.48,4.52692,45,,,
58.56,5.866812,45,,,
58.64,8.345612,45,,,
58.72,9.594583,45,,,
58.8,6.895658,45,,,
58.88,6.895658,45,,,
58.96,4.23023,45,,,
59.04,5.034165,45,,,
59.12,6.847804,45,,,
59.2,6.067796,45,,,
59.28,3.809121,45,,,
59.36,2.966903,45,,,
59.44,3.86176,45,,,
59.52,4.421643,45,,,
59.6,3.72777,45,,,
59.68,4.08667,45,,,
59.76,5.4792,45,,,
59.84,7.484253,45,,,
59.92,9.159118,45,,,
60,7.551248,45,,,
60.08,4.349863,45,,,
60.16,4.201518,45,,,
60.24,6.019943,45,,,
60.32,6.49369,45,,,
60.4,5.311714,45,,,
60.48,3.560284,45,,,
60.56,3.225311,45,,,
60.64,4.029246,45,,,
60.72,4.201518,45,,,
60.8,4.2398,45,,,
60.88,4.2398,45,,,
60.96,4.857108,45,,,
61.04,5.249505,45,,,
61.12,7.761802,45,,,
61.2,9.829063,45,,,
61.28,7.0775,45,,,
61.36,4.000534,45,,,
61.44,5.225578,45,,,
61.52,6.776024,45,,,
61.6,5.98166,45,,,
61.68,4.713548,45,,,
61.76,3.627278,45,,,
61.84,3.483719,45,,,
61.92,4.134523,45,,,
62,4.723119,45,,,
62.08,4.431214,45,,,
62.16,4.799684,45,,,
62.24,6.589396,45,,,
62.32,8.359967,45,,,
62.4,8.915066,45,,,
62.48,6.795166,45,,,
62.56,4.565203,45,,,
62.64,5.565336,45,,,
62.72,6.173073,45,,,
62.8,5.216008,45,,,
62.88,5.216008,45,,,
62.96,3.947896,45,,,
63.04,3.684702,45,,,
63.12,4.498209,45,,,
63.2,3.828262,45,,,
63.28,3.531572,45,,,
63.36,4.450355,45,,,
63.44,5.555766,45,,,
63.52,7.81444,45,,,
63.6,9.226112,45,,,
63.68,7.264128,45,,,
63.76,4.641768,45,,,
63.84,5.512698,45,,,
63.92,6.287921,45,,,
64,5.680184,45,,,
64.08,5.54141,45,,,
64.16,3.866545,45,,,
64.24,3.139175,45,,,
64.32,3.952681,45,,,
64.4,4.498209,45,,,
64.48,4.412073,45,,,
64.56,4.536491,45,,,
64.64,5.412206,45,,,
64.72,8.044136,45,,,
64.8,9.647221,45,,,
64.88,9.647221,45,,,
64.96,7.158851,45,,,
65.04,4.651339,45,,,
65.12,6.005587,45,,,
65.2,6.665962,45,,,
65.28,5.02938,45,,,
65.36,3.579425,45,,,
65.44,3.043469,45,,,
65.52,4.101026,45,,,
65.6,4.201518,45,,,
65.68,3.928754,45,,,
65.76,5.10116,45,,,
65.84,5.90988,45,,,
65.92,7.163636,45,,,
66,8.972489,45,,,
66.08,6.838233,45,,,
66.16,4.321151,45,,,
66.24,6.311848,45,,,
66.32,7.087071,45,,,
66.4,5.795033,45,,,
66.48,4.756616,45,,,
66.56,3.129605,45,,,
66.64,3.842618,45,,,
66.72,4.684836,45,,,
66.8,3.775624,45,,,
66.88,3.775624,45,,,
66.96,3.665561,50,,,
67.04,4.713548,50,,,
67.12,6.244853,50,,,
67.2,8.527454,50,,,
67.28,9.111264,50,,,
67.36,6.670747,50,,,
67.44,4.852323,50,,,
67.52,5.469629,50,,,
67.6,6.78081,50,,,
67.68,5.938592,50,,,
67.76,3.517216,50,,,
67.84,2.780276,50,,,
67.92,3.78998,50,,,
68,4.555632,50,,,
68.08,4.416858,50,,,
68.16,4.215874,50,,,
68.24,5.139442,50,,,
68.32,7.345479,50,,,
68.4,9.072982,50,,,
68.48,7.536891,50,,,
68.56,4.072314,50,,,
68.64,4.182377,50,,,
68.72,6.560685,50,,,
68.8,6.06301,50,,,
68.88,6.06301,50,,,
68.96,4.708763,50,,,
69.04,3.981393,50,,,
69.12,3.775624,50,,,
69.2,4.105812,50,,,
69.28,3.722985,50,,,
69.36,3.670346,50,,,
69.44,5.091589,50,,,
69.52,6.579826,50,,,
69.6,7.565604,50,,,
69.68,8.560951,50,,,
69.76,7.484253,50,,,
69.84,4.74226,50,,,
69.92,5.335641,50,,,
70,6.732956,50,,,
70.08,5.718467,50,,,
70.16,4.412073,50,,,
70.24,3.732556,50,,,
70.32,4.029246,50,,,
70.4,4.14888,50,,,
70.48,3.823477,50,,,
70.56,4.440784,50,,,
70.64,5.440918,50,,,
70.72,7.144495,50,,,
70.8,8.666228,50,,,
70.88,8.666228,50,,,
70.96,8.149413,50,,,
71.04,5.053306,50,,,
71.12,4.182377,50,,,
71.2,6.244853,50,,,
71.28,5.90988,50,,,
71.36,4.794899,50,,,
71.44,3.914398,50,,,
71.52,3.507645,50,,,
71.6,4.23023,50,,,
71.68,4.488638,50,,,
71.76,4.258942,50,,,
71.84,4.976741,50,,,
71.92,5.852456,50,,,
72,8.10156,50,,,
72.08,9.374457,50,,,
72.16,7.680451,50,,,
72.24,5.670613,50,,,
72.32,5.005453,50,,,
72.4,6.273565,50,,,
72.48,5.656257,50,,,
72.56,3.344944,50,,,
72.64,3.014756,50,,,
72.72,4.034031,50,,,
72.8,3.976607,50,,,
72.88,3.976607,50,,,
72.96,3.72777,50,,,
73.04,3.364085,50,,,
73.12,5.158583,50,,,
73.2,9.575441,50,,,
73.28,9.264395,50,,,
73.36,6.85259,50,,,
73.44,5.144228,50,,,
73.52,4.345078,50,,,
73.6,5.751964,50,,,
73.68,5.90031,50,,,
73.76,4.244586,50,,,
73.84,2.459659,50,,,
73.92,3.191814,50,,,
74,4.330722,50,,,
74.08,3.50286,50,,,
74.16,3.58421,50,,,
74.24,5.201652,50,,,
74.32,8.216408,50,,,
74.4,9.364886,50,,,
74.48,7.417258,50,,,
74.56,4.703978,50,,,
74.64,4.680051,50,,,
74.72,6.326204,50,,,
74.8,5.507913,50,,,
74.88,5.507913,50,,,
74.96,4.019675,50,,,
75.04,3.64642,50,,,
75.12,3.947896,50,,,
75.2,3.880901,50,,,
75.28,3.746912,50,,,
75.36,3.837833,50,,,
75.44,5.244719,50,,,
75.52,7.996283,50,,,
75.6,9.11605,50,,,
75.68,7.560818,50,,,
75.76,4.431214,50,,,
75.84,4.52692,50,,,
75.92,6.015157,50,,,
76,5.412206,50,,,
76.08,4.909747,50,,,
76.16,3.818692,50,,,
76.24,2.885553,50,,,
76.32,3.14396,50,,,
76.4,3.43108,50,,,
76.48,4.067529,50,,,
76.56,5.713682,50,,,
76.64,7.00572,50,,,
76.72,8.048922,50,,,
76.8,8.82893,50,,,
76.88,8.82893,50,,,
76.96,7.29284,50,,,
77.04,4.416858,50,,,
77.12,4.421643,50,,,
77.2,6.474549,50,,,
77.28,6.297492,50,,,
77.36,4.359434,50,,,
77.44,3.737341,50,,,
77.52,4.335507,50,,,
77.6,4.483852,50,,,
77.68,4.220659,50,,,
77.76,4.474282,50,,,
77.84,4.904961,50,,,
77.92,6.914799,50,,,
